"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,0.75,4.44,0,0,2,-60,0,-60
0.02,0.751594,4.43724,0.00318748,0.04,2,-59.9999,0,-59.9972
0.04,0.753188,4.43448,0.00637495,0.08,2,-59.9998,0,-59.9887
0.06,0.754781,4.43172,0.00956243,0.12,2,-59.9997,0,-59.9746
0.08,0.756375,4.42896,0.0127499,0.16,2,-59.9996,0,-59.9549
0.1,0.757969,4.4262,0.0159374,0.2,2,-59.9994,0,-59.9295
0.12,0.759563,4.42344,0.0191249,0.24,2,-59.9993,0,-59.8985
0.14,0.761156,4.42068,0.0223123,0.28,2,-59.9992,0,-59.8619
0.16,0.762821,4.41779,0.0256409,0.32,2,-59.9991,0,-59.8196
0.18,0.766668,4.41113,0.0333362,0.36,2,-59.9986,0,-59.7717
0.2,0.770516,4.40447,0.0410314,0.4,2,-59.9981,0,-59.7182
0.22,0.774364,4.3978,0.0487267,0.44,2,-59.9976,0,-59.659
0.24,0.779064,4.38966,0.0581266,0.48,2,-59.9967,0,-59.5942
0.26,0.784079,4.38098,0.0681553,0.52,2,-59.9957,0,-59.5237
0.28,0.789279,4.37197,0.0785533,0.56,2,-59.9944,0,-59.4476
0.3,0.795228,4.36167,0.0904491,0.6,2,-59.9924,0,-59.3659
0.32,0.801228,4.35128,0.102446,0.64,2,-59.9904,0,-59.2785
0.34,0.807982,4.33959,0.115948,0.68,2,-59.9878,0,-59.1855
0.36,0.814865,4.32767,0.12971,0.72,2,-59.9849,0,-59.0869
0.38,0.822337,4.31474,0.144645,0.76,2,-59.9813,0,-58.9826
0.4,0.830123,4.30127,0.160208,0.8,2,-59.9771,0,-58.8727
0.42,0.83825,4.28721,0.176449,0.84,2,-59.9722,0,-58.7571
0.44,0.846932,4.27219,0.193798,0.88,2,-59.9665,0,-58.6359
0.46,0.855927,4.25663,0.211767,0.92,2,-59.9601,0,-58.5091
0.48,0.865278,4.24046,0.230445,0.96,2,-59.9528,0,-58.3767
0.5,0.875115,4.22346,0.250087,1,2,-59.9443,0,-58.2386
0.52,0.885358,4.20576,0.270537,1.04,2,-59.9349,0,-58.0948
0.54,0.895981,4.18741,0.291738,1.08,2,-59.9243,0,-57.9455
0.56,0.906997,4.16839,0.313716,1.12,2,-59.9123,0,-57.7905
0.58,0.918415,4.14869,0.336488,1.16,2,-59.8992,0,-57.6298
0.6,0.930241,4.1283,0.360063,1.2,2,-59.8846,0,-57.4635
0.62,0.94248,4.10721,0.384448,1.24,2,-59.8681,0,-57.2916
0.64,0.95513,4.08542,0.409643,1.28,2,-59.8501,0,-57.1141
0.66,0.968194,4.06293,0.435647,1.32,2,-59.8305,0,-56.9309
0.68,0.981673,4.03976,0.462456,1.36,2,-59.8084,0,-56.742
0.7,0.995563,4.0159,0.490068,1.4,2,-59.7846,0,-56.5476
0.72,1.00987,3.99135,0.518475,1.44,2,-59.7585,0,-56.3475
0.74,1.02458,3.96613,0.547673,1.48,2,-59.7299,0,-56.1417
0.76,1.0397,3.94024,0.577654,1.52,2,-59.6991,0,-55.9304
0.78,1.05522,3.91369,0.608412,1.56,2,-59.6654,0,-55.7134
0.8,1.0712,3.8864,0.64004,1.6,2,-59.629,0,-55.4907
0.82,1.08761,3.85843,0.67246,1.64,2,-59.5893,0,-55.2624
0.84,1.10441,3.82982,0.705639,1.68,2,-59.5467,0,-55.0285
0.86,1.12165,3.80053,0.739623,1.72,2,-59.5006,0,-54.789
0.88,1.13934,3.77053,0.774452,1.76,2,-59.4508,0,-54.5438
0.9,1.15743,3.73991,0.81002,1.8,2,-59.3975,0,-54.2929
0.92,1.17599,3.70857,0.846442,1.84,2,-59.3398,0,-54.0365
0.94,1.19497,3.67659,0.883631,1.88,2,-59.2781,0,-53.7744
0.96,1.2144,3.64393,0.921635,1.92,2,-59.2118,0,-53.5066
0.98,1.23428,3.61062,0.960426,1.96,2,-59.1408,0,-53.2333
1,1.25462,3.57663,1.00004,2,2,-59.0648,0,-52.9543
1.02,1.27539,3.54202,1.04041,2.04,2,-58.9835,0,-52.6696
1.04,1.29667,3.5067,1.08164,2.08,2,-58.8966,0,-52.3793
1.06,1.31839,3.47076,1.12363,2.12,2,-58.8036,0,-52.0834
1.08,1.34058,3.43418,1.16641,2.16,2,-58.7049,0,-51.7818
1.1,1.36327,3.39693,1.21003,2.2,2,-58.5987,0,-51.4746
1.12,1.38644,3.35906,1.25443,2.24,2,-58.4863,0,-51.1618
1.14,1.4101,3.32056,1.29962,2.28,2,-58.3662,0,-50.8433
1.16,1.43426,3.28143,1.3456,2.32,2,-58.2386,0,-50.5192
1.18,1.45895,3.24166,1.39242,2.36,2,-58.1026,0,-50.1895
1.2,1.48416,3.20127,1.44002,2.4,2,-57.9577,0,-49.8541
1.22,1.50989,3.16028,1.48843,2.44,2,-57.804,0,-49.5131
1.24,1.53617,3.11868,1.53763,2.48,2,-57.6405,0,-49.1665
1.26,1.56299,3.07649,1.58763,2.52,2,-57.4669,0,-48.8142
1.28,1.59038,3.0337,1.63842,2.56,2,-57.2827,0,-48.4562
1.3,1.61834,2.99034,1.69002,2.6,2,-57.0867,0,-48.0927
1.32,1.64689,2.9464,1.74242,2.64,2,-56.8792,0,-47.7235
1.34,1.67604,2.9019,1.79562,2.68,2,-56.6588,0,-47.3487
1.36,1.70581,2.85685,1.84961,2.72,2,-56.4249,0,-46.9682
1.38,1.7362,2.81126,1.9044,2.76,2,-56.1776,0,-46.5821
1.4,1.76727,2.76514,1.96001,2.8,2,-55.914,0,-46.1903
1.42,1.799,2.7185,2.01642,2.84,2,-55.6352,0,-45.793
1.44,1.8314,2.67137,2.07362,2.88,2,-55.34,0,-45.3899
1.46,1.86451,2.62376,2.13161,2.92,2,-55.0268,0,-44.9813
1.48,1.89835,2.57567,2.19041,2.96,2,-54.6953,0,-44.567
1.5,1.93295,2.52713,2.25002,3,2,-54.3438,0,-44.1471
1.52,1.96831,2.47818,2.3104,3.04,2,-53.9718,0,-43.7215
1.54,2.00448,2.4288,2.37162,3.08,2,-53.5779,0,-43.2903
1.56,2.04147,2.37905,2.43361,3.12,2,-53.1606,0,-42.8535
1.58,2.07932,2.32893,2.49641,3.16,2,-52.7192,0,-42.411
1.6,2.11803,2.27848,2.56001,3.2,2,-52.2525,0,-41.9629
1.62,2.15769,2.22773,2.62441,3.24,2,-51.758,0,-41.5091
1.64,2.19826,2.17671,2.68961,3.28,2,-51.2364,0,-41.0498
